gamma,lambda_1,lambda_2,spacing,det_R,trace_R,sigma_estimate,distance_t0t1,distance_t1t2,p_spacing_naive,p_spacing_stable,p_tspacing_naive,p_tspacing_stable,valid
0.0,2.3583506395186795,1.6182572211323871,0.7400934183862924,-1.0463949636881127,0.42055831307842206,0.6701297958274618,0.4912905768751709,0.18378055094280515,0.3752596971736364,0.3752596971736364,0.2966088079742234,0.29660880797422473,True
0.0,2.4017376168483997,1.505741628335122,0.8959959885132778,-0.23154719573754498,-1.3742704690028058,0.8293270127897041,0.5062396569067288,0.6616651800906771,0.21513196668255724,0.21513196668255738,0.26055553808223525,0.2605555380822354,True
0.0,1.6630956457561483,1.5572379602062991,0.1058576855498492,-0.2814040746885941,-0.859996667119413,0.876141155975154,0.045159144009221164,0.6222248088474451,0.8706095519855569,0.8706095519855571,0.8750161204050905,0.8750161204050896,True
0.0,2.9855283828963612,1.7268459546547565,1.2586824282416047,-1.7413868513830904,-2.1871188521204004,1.1589710645532698,0.08002991383708064,0.6174118330240733,0.07145309392053417,0.07145309392053403,0.29015805666793226,0.2901580566679317,True
0.0,2.5773648062096775,0.9608020689027484,1.616562737306929,0.12926619212442653,-0.7831430442085254,0.4069389615883105,0.8036394491470147,0.6086180124075167,0.08593932517630919,0.08593932517630928,0.010727316244377673,0.01072731624437768,True
0.0,1.9872226417169379,1.873378322333685,0.11384431938325279,-1.549894257947292,-1.528118170005233,1.073987703720461,0.009411151305585452,0.68485962782932,0.8342763872626077,0.8342763872626081,0.896203866122268,0.8962038661222677,True
0.0,1.7291164335768134,1.5368312368657335,0.1922851967110799,-1.381986651572421,0.4577414176254857,0.7810912383503328,0.592152603438184,0.08140060420782491,0.9016122624631658,0.9016122624631658,0.8217840504833338,0.8217840504833361,True
0.0,1.5095531570790723,1.4705859394262915,0.03896721765278088,-0.9595013473772772,-2.26978925551849,0.9677904797197048,0.9268314896201485,0.7362034567102311,0.9532744135520453,0.9532744135520453,0.9592062015924773,0.9592062015924775,True
0.0,2.7519958883457556,1.104088484842965,1.6479074035027905,-0.08507411681817227,-1.0487239426379924,0.5537891479683466,0.8855225809391798,0.6387147394201376,0.06283069277179176,0.06283069277179185,0.02685501454479748,0.026855014544797245,True
0.0,2.6770603572259604,1.6227162188702426,1.0543441383557177,2.4962543808296367,-3.368385596860829,0.9355088071137606,0.6319098195146654,0.7040152902426756,0.11161556246898892,0.11161556246898897,0.2096495412441673,0.2096495412441673,True
0.0,1.8044701004433912,1.4018832537204957,0.40258684672289546,-0.681662704852031,0.4788736006367431,0.6457079858745463,0.5314305792746118,0.24647000639058247,0.704433046292087,0.704433046292087,0.5188003019246277,0.5188003019246272,True
0.0,2.025779322976842,1.1791304340933655,0.8466488888834767,-0.005935053762972806,-1.1507412460425188,0.5937136693507494,0.47783576489137203,0.6586068374059674,0.31617398426860366,0.31617398426860366,0.1650241898738766,0.16502418987387654,True
0.0,1.595705615140407,1.0543295920458244,0.5413760230945825,-0.8963780664469604,0.11116470698580638,0.5994544460210542,0.41839435208634146,0.06217984681241395,0.7427194029235822,0.7427194029235824,0.4018829294998963,0.40188292949989585,True
0.0,1.5733300560336891,1.391563620714006,0.18176643531968306,2.2133668728676894,-3.3457027178293246,0.9167709819652184,0.572132393352453,0.7121038931061838,0.7694082249952747,0.7694082249952747,0.77664178393583,0.7766417839358297,True
0.0,2.4213564053589027,1.36502170400999,1.0563347013489128,-0.3308786643451006,-0.6281643878977923,0.6578142731455431,0.19272382973797125,0.6267192039903358,0.18886139615406186,0.18886139615406178,0.1404889665572959,0.14048896655729518,True
0.0,1.9921714401888293,1.3181594491490116,0.6740119910398177,-2.1722694820807438,-1.525976723947617,0.9577441951158263,0.16800852330233118,0.26929027232579134,0.4528340818810192,0.4528340818810191,0.5276183920237891,0.5276183920237889,True
0.0,1.9448193812743715,1.180615038319702,0.7642043429546694,-0.5032590453575408,0.029498769058857732,0.6649652517582217,0.5726798119502636,0.28260224335533424,0.4453271735810252,0.4453271735810253,0.2832656645987692,0.28326566459876945,True
0.0,2.1157843634833657,1.183745641385283,0.9320387220980828,-0.5816438519672656,-0.03777556297258833,0.7118813353327266,0.7188384416671849,0.4277277334892914,0.33918365716810794,0.33918365716810794,0.24154473561321568,0.24154473561321546,True
0.0,1.936549665516412,1.537658020866146,0.39889164465026616,0.12928831298106805,-1.1144734272685985,0.6637611723746782,0.8405305957889393,0.6195455566882038,0.5486878365172411,0.5486878365172412,0.46383753458335164,0.46383753458335103,True
0.0,1.6231289262005388,1.6106734676304701,0.01245545857006869,-1.0016750290284007,-2.0162025060950928,0.9432471211465872,0.2594024362057768,0.7122327413555044,0.9834298661258273,0.9834298661258273,0.9856809738900157,0.9856809738900156,True
0.0,1.9623763519700645,1.8368676245338464,0.1255087274362181,-0.3465825875997578,0.6126831638303774,0.7892354659878402,0.5436839030426006,0.47331510992970294,0.8458663751496681,0.8458663751496673,0.8458423563895705,0.8458423563895714,True
0.0,2.8090259466979237,1.9460720989871891,0.8629538477107346,-2.979505816803835,0.22039750211516607,0.8635062551179042,0.8243474042584918,0.0520605361648665,0.2867751978825675,0.2867751978825671,0.4028537866336594,0.4028537866336585,True
0.0,1.3206169379786217,1.1808011376268124,0.1398158003518093,0.043039741972700954,-1.0120332480066239,0.6735069554828403,0.7093507439519049,0.6278863174221794,0.8691999472430365,0.8691999472430367,0.7873446590388302,0.7873446590388306,True
0.0,2.380016303723463,0.8871655749985454,1.4928507287249178,-0.9295254827217075,-0.20185365135783406,0.5188741389470676,0.25103409780113495,0.02660263191073231,0.19997630993856208,0.19997630993856205,0.03914338220585554,0.039143382205856087,True
0.0,2.4112484639719582,1.8201706402212456,0.5910778237507126,-3.2052041663453608,-0.544084575053763,0.9638124396367226,0.36596808239933215,0.6819685592324383,0.4500552739595406,0.4500552739595413,0.6024771365010276,0.602477136501026,True
0.0,2.378903929209568,2.0758114621386823,0.3030924670708859,-1.0101602774402367,-0.8515890166438294,0.897472968306772,0.4921327866551922,0.6338094813826547,0.5619668956453101,0.5619668956453099,0.667529894984904,0.6675298949849056,True
0.0,2.021335062098776,1.8179796985962053,0.20335536350257066,0.24067286275023236,-1.7681985340124258,0.8812913863007661,0.6103967658887512,0.6432560583294181,0.7031436313126984,0.7031436313126984,0.7448239640078108,0.744823964007811,True
0.0,2.2063003318553536,1.4635916120375123,0.7427087198178413,-1.5848677957313617,-0.7980589869426318,0.7832121430624837,0.9278328206974872,0.6820903322393,0.3633533672698127,0.3633533672698129,0.3479326334498062,0.3479326334498061,True
0.0,3.849618562614464,2.0171261478658122,1.8324924147486517,-2.701945877674939,-0.28975869410164723,1.0650300373422124,0.06064107065130092,0.6539655189879208,0.010808497137519536,0.01080849713752036,0.17733973018010044,0.17733973018009916,True
0.0,2.140530994628193,1.3364886884382836,0.8040423061899096,-0.008808421439897672,0.37005271666638495,0.7747771788140868,0.10120227210978322,0.41582173238093073,0.3530914051074596,0.35309140510745973,0.3269101195835347,0.3269101195835344,True
0.0,1.3536741409527084,0.9927384613069385,0.3609356796457699,-0.3381564955204617,-0.14729506655598912,0.5265461457376834,0.42510335618652983,0.5590881991762389,0.7752706711724137,0.7752706711724136,0.4632672751528354,0.46326727515283506,True
0.0,1.7512793184352953,1.0338705351628783,0.717408783272417,0.3696880663517955,-1.4363133023326558,0.5794294094100827,0.8809565840098366,0.6716106234826574,0.41993004328716294,0.41993004328716316,0.20579524377897257,0.2057952437789722,True
0.0,2.4173431127630596,1.7523043926576882,0.6650387201053714,0.4597691480728982,-1.9803287091047044,0.7840160749785388,0.5522306528271839,0.6605650178535971,0.27937907285724267,0.27937907285724256,0.32534749294500154,0.325347492945002,True
0.0,2.712677841551778,2.057362548740476,0.6553152928113017,3.078107729693337,-4.0439312912176435,1.1778646582881749,0.3567921738509473,0.7109932406170658,0.21825479762284128,0.21825479762284178,0.461434990687054,0.46143499068705374,True
0.0,1.1282381743391963,1.0147942486767605,0.11344392566243577,0.006449460673538245,-1.5059345445232584,0.5593600330702742,0.6672447107888396,0.6915717850738806,0.9068864163177961,0.9068864163177961,0.7842969933898369,0.7842969933898369,True
0.0,2.3685200559051363,1.246860396114392,1.1216596597907442,-0.48210910000612234,-1.5205550573847137,0.6992348995095624,0.7828992939580406,0.7089239256200943,0.17513516457527153,0.17513516457527156,0.1346349655409911,0.13463496554099097,True
0.0,1.8555963098410266,1.2277543287411938,0.6278419810998328,-1.3375127231585426,-1.712424581064667,0.8754971872716347,0.8600695318934979,0.7363637081676289,0.4733378513568225,0.47333785135682244,0.4727001780990089,0.4727001780990089,True
